0,0.8291280105853289,0.8577574794810696,0.8482020133261772,0.8529529852367193,0.8263210628159728,0.8609814812324327,0.8380568391564451,0.8493645023482898
0,0.839231214687055,0.830240438922059,0.906878364269928,0.8668688518216106,0.8221323149640806,0.8381670687415498,0.8573617344379212,0.847655752538624
0,0.8185236493172373,0.8555858673231752,0.8319164628702302,0.8435851680793556,0.8123582334941923,0.881168614840887,0.7871718230399959,0.8315222591271307
0,0.8359146854216039,0.8468345215383071,0.8793040531734654,0.8627639032748942,0.831511352343093,0.8495998363548033,0.866075850384465,0.8577587319616904
0,0.8348469430694017,0.8360269985757632,0.8899684908570751,0.8621548443127538,0.8322915311813807,0.8552532771227191,0.8558621507956388,0.8555576056300903
0,0.8394945826151194,0.8257123923127899,0.9146723969942474,0.8679187932977875,0.8507756710169909,0.8491769055673629,0.9012452784859122,0.8744366744366743
0,0.8373044262652026,0.8363957820294248,0.8926236909848108,0.8635954675255246,0.8403916140470932,0.8237309399729782,0.9203067509468038,0.869344910339735
0,0.8278566819810785,0.8617627026290696,0.8406016636105131,0.8510506632227512,0.8259365501372078,0.8742478515099602,0.8204974886390816,0.8465202996798936
0,0.8384887604809185,0.8415608663181479,0.8894662755055056,0.8648506904248721,0.8332912950096688,0.8396966658310353,0.8813097759593753,0.8600001283754726
0,0.855523930791701,0.870093540751617,0.883933852840573,0.8769590926777615,0.847142536139615,0.8556159015946234,0.8873029344443587,0.8711713759058658
0,0.8457424294893994,0.8490361706735976,0.8904805173980437,0.8692646339474971,0.8380314748547463,0.8749877999470169,0.8385669998396493,0.8563903464181172
0,0.842503935690438,0.8495540613843651,0.8846285203867171,0.8667365941865779,0.8247457962263003,0.8558862965942612,0.8384825556956704,0.8470950447222443
0,0.8366617632334933,0.8675315257241851,0.8506248107132981,0.8589949869021182,0.8213969393334924,0.874086995986328,0.8115428676770736,0.841654603556114
0,0.8370624655182983,0.8308701590088772,0.902107715934968,0.8650247556176209,0.8294611659412738,0.8415916493549793,0.8688900068844992,0.8550229946454395
0,0.8378297956754612,0.8773071083313599,0.8349817044068516,0.8556212937364571,0.823943661971831,0.8912137017829654,0.7905817468314154,0.8378870162077855
0,0.851764870018137,0.8553308193349332,0.8970517737296261,0.8756946475577654,0.8408981692477019,0.8702354298120633,0.8540002130606158,0.8620413869118428
0,0.8375884741682095,0.8266143765376465,0.9055249429627357,0.864272206905773,0.8309829108667992,0.8050574074716431,0.9289669250577044,0.8625850171582898
0,0.8413830786043004,0.8394441633448927,0.8994869217952448,0.8684289480571709,0.8307552600390944,0.8441615114100162,0.8697468990505408,0.856763234681117
0,0.8413537145373341,0.8349118081501433,0.9072552907376684,0.869581518015281,0.8277898345599799,0.8139831221599788,0.9133114824856013,0.8607913554743365
0,0.8365243998470088,0.8463247755947524,0.8758363539514882,0.8608277042125828,0.8400866950150366,0.8273103707886317,0.9136947681594366,0.8683594786978559
